"lat","long","Freq"
-92.5665786,38.6275278,1
-79.8917139,40.0656291,1
-117.0619755,34.0039039,1
-122.5797054,38.5787965,1
-94.2952865,42.3616978,1
-4.315735,50.502332,5
-2.003884,51.43933,2
121.0449768,14.7565784,20
153.1244868,-26.8042574,1
14.0628928,37.4901115,3
11.4553961,45.7707383,1
-87.5294871,41.6155909,1
7.8896742,45.3022362,1
-88.3500362,37.0333896,1
-72.7434331,40.9064873,1
8.757222,42.567651,14
2.5033683,39.5653483,28
8.7472439,48.7122107,1
-77.9053182,21.3926035,2
-122.5078469,48.1870556,1
-34.9784672,-8.0239207,1
-3.8846224,43.4047027,1
-119.0376023,34.2163937,1
-122.3995363,45.5870631,1
-0.742856,51.3353899,4
145.0693626,-37.8425667,2
-0.0930137,51.4740846,1
-0.0662097,52.2177639,1
-71.1097335,42.3736158,6
-121.0807468,35.5641381,1
-89.1073356,43.542207,4
-105.0596814,69.1168641,1
-85.1716315,39.8125465,1
150.7214286,-33.7477229,1
-80.0564443,41.8036675,2
-0.0783257,51.4944344,3
0.1324319,52.201776,1
0.121817,52.205337,22
-118.0614929,33.8257886,1
-90.1928971,41.3036472,5
-76.0788292,38.5631744,1
-93.2258999,45.5656755,199
-88.8233687,30.4321141,1
-100.1656922,40.2819509,1
-73.3812231,43.0281329,1
-81.5884561,40.031183,3
-80.3144276,43.3616211,1
0.1446548,52.23363,1
-72.8762772,44.6447724,4
175.4671792,-37.891119,1
-89.0164995,43.0036122,1
0.1218195,52.2052973,3
1.0025351,41.0585262,1
1.0603606,41.0666754,2
-0.1588255,51.5517059,3
-92.8343294,33.5845581,2
-86.5400013,40.6086485,2
-69.0647838,44.2097928,1
-75.1196199,39.9259463,1
150.6956019,-34.0542181,2
-76.1717689,36.3281287,1
-84.6485632,39.6289418,3
-80.6070237,34.2465393,2
-92.7446289,38.0080902,1
13.5489586,43.5313513,1
8.6615429,45.4988284,1
-120.9871643,38.6687929,1
-79.255303,35.3268226,1
-78.775093,44.438474,1
-80.566467,39.8270237,1
15.3751388,40.0318695,2
-84.2104611,31.2312933,1
-76.3040965,43.039233,1
9.0052405,46.1636142,2
127.7020501,26.2559379,3
-85.6535659,32.8004059,1
-76.9199742,40.2398118,1
153.0767712,-27.493487,11
-77.3423982,34.5928144,9
-117.355034,33.301418,1
-121.6437291,44.4605647,2
12.0992936,45.3522972,1
-74.2660424,41.4509952,1
-125.2733354,50.0331226,3
-121.9499568,37.2871651,2
-77.7977003,44.3083541,1
144.2034445,-37.0947878,12
-88.2789873,43.5977728,1
-85.3419069,37.3433974,1
-66.6722057,48.007399,10
150.8131919,-34.0677741,7
138.6631666,-34.8784495,1
-5.605374,55.424117,1
-79.4317086,43.1355998,1
-90.5349087,19.8301251,2
151.176639,-33.8868973,1
11.1276471,43.8259774,6
-35.8734667,-7.2223667,12
25.742141,45.1369957,2
-47.0626332,-22.9099384,9
-46.3688109,-23.4866917,19
-54.6201211,-20.4697105,30
-116.4697321,32.6075795,2
14.6627161,41.5602544,3
-82.1501112,35.1156713,1
10.8448554,44.6917626,1
7.6287422,43.8140613,1
-41.3184501,-21.7626682,3
11.9333359,45.5724468,1
-71.6440615,43.8224604,1
25.5707496,47.5257007,2
-112.8285983,53.0222045,2
2.7170482,39.5372527,1
-80.6717345,36.5895764,1
-72.0518883,43.6809381,1
-105.861152,35.5925821,1
-66.4619164,46.5653163,1
-100.3820772,35.91282,1
-74.5718073,42.9056288,1
-81.597623,40.8897784,1
-82.8123646,39.8466556,1
-66.8269039,45.1584146,2
-77.2816984,42.887535,1
-77.7769405,42.4614564,2
-75.7507413,43.0795121,1
11.7703649,46.4767783,31
149.1286843,-35.2819998,40
149.1539852,-35.2893003,2
149.128684,-35.282,4
-96.2764335,44.7088525,1
-122.6921006,45.2622655,1
-110.9803848,31.4712175,1
-86.8198375,21.1902642,1
-86.8515279,21.161908,1
-16.3717183,28.3556768,2
149.6939375,-36.7657914,1
-71.2888619,43.0612461,29
-73.517445,45.3839341,1
-82.6927363,35.5360973,3
8.9242729,45.5658897,1
-94.3966026,35.908693,1
2.5803886,41.5889734,2
-95.9352584,37.0114608,2
-80.7609121,41.0250584,1
-8.7809282,42.2645845,2
-8.7848616,42.2642318,1
15.0679604,37.0303417,30
-115.3599592,51.0747378,1
8.6790167,46.0222661,3
4.08431,43.9005719,1
7.017369,43.552847,4
115.8938833,-32.0709598,11
-64.4282179,45.1604308,1
-79.0386639,44.3502163,1
115.9328428,-32.020034,1
-2.0218293,52.6999408,3
-123.9615274,45.8917738,1
-92.905484,44.5069113,1
-51.1861921,-29.9132584,3
-65.363242,47.684425,1
-119.227433,50.750796,1
-118.6058609,34.208254,1
-105.2253316,38.4494063,2
9.5386764,45.5767875,1
-80.1872797,40.2625702,3
16.0660707,41.2224319,3
-97.5045121,43.8810873,1
2.2679632,41.6237835,1
2.2770506,41.6187296,1
-60.9944422,45.3362846,1
-3.9878427,43.1828396,1
1.0789089,51.280233,15
-71.5652802,43.3372738,1
169.6567993,-45.2828265,1
145.082138,-37.824722,1
-75.782459,45.5661759,1
113.264385,23.12911,33
-72.8956177,41.8247572,1
-84.4907621,34.2367621,11
-90.0351167,40.5580945,1
-70.3153378,44.4406212,1
-71.1447732,42.1584324,1
-83.482116,42.3086444,1
-90.0367512,32.6126381,1
-91.5257042,40.130142,1
-75.1690942,44.5956163,1
-81.378447,40.7989473,3
-98.5884164,36.0536511,3
-76.8532927,41.656464,1
-96.5928198,43.3008146,1
-87.3640264,30.5971118,1
-117.1030775,33.5422657,1
9.1362202,45.7336838,4
0.578411,51.517083,6
1.7230553,41.2829335,3
-118.9502315,44.3895995,2
-118.4720281,34.4233293,4
-117.2730931,33.6850215,2
-98.2625127,29.8752177,1
-101.9188024,34.9803342,1
9.8747635,45.0479794,124
-64.2792526,46.2141485,1
-70.4603797,47.0363747,2
-58.9938475,-34.4550004,1
4.4937836,52.0207975,1
-82.9344791,43.0125509,1
-9.2027757,38.6597882,1
-104.5005407,37.1694632,2
-60.851817,46.2486851,2
-52.9502038,47.096498,1
-80.6077132,28.3922182,2
-1.2794744,5.13151,3
-81.9495331,26.5628537,1
-70.2000467,43.563696,2
-89.5181476,37.3058839,10
-74.8237786,39.0826135,1
-74.9693418,38.9373346,1
-74.9060053,38.9351125,2
145.6198963,-38.6718014,1
-76.44496,39.0431665,3
18.6423029,-33.823735,1
18.4240553,-33.9248685,30
18.8432656,-34.0756899,1
18.512439,-33.963454,1
18.6201699,-34.0634019,1
1.685923,41.5309648,1
4.5777053,51.9301505,60
12.5394045,42.1409078,2
9.1217176,45.7706724,2
-64.1887761,-31.4200833,13
-68.8458386,-32.8894587,2
-68.5385941,-31.5351074,1
-64.264167,-27.7833574,27
-76.9158068,38.8851122,1
-121.953293,36.9752283,1
12.3516721,45.9693124,1
-7.8516249,52.1464266,6
10.7948268,45.6061839,1
-155.9216667,19.4969444,5
-82.1892614,26.5220227,3
-66.9036063,10.4805937,26
-66.9485447,10.4875343,1
-66.9511459,10.5004352,6
-66.8886028,10.4510337,2
-61.4009625,10.5225287,1
9.3448038,44.3531812,4
9.2272241,45.6709604,1
9.6436013,45.4973992,1
-113.1540746,51.485685,1
-122.0515005,47.0798248,1
-107.2111628,39.4022054,3
-89.2167501,37.7272727,14
-75.5018508,41.5736935,1
-53.2294869,47.7375216,1
8.5228853,39.1644281,1
-9.3378114,38.6879164,11
-134.7073506,60.1675851,1
2.3591531,41.6394024,25
-117.2788973,33.0208265,3
-3.17909,51.481581,19
151.6590668,-32.9396401,1
-62.6217853,46.2336872,1
-75.383218,44.7890482,1
-113.301798,49.1950663,1
22.462143,47.6814513,26
-3.0290397,53.833528,1
8.3893666,45.3564359,1
-83.3824238,40.9525551,1
-116.643253,48.0346271,1
148.8100113,-33.4231368,2
-67.9980365,46.8639995,2
7.6774514,44.9059457,15
9.1087495,45.7034917,1
153.0889447,-27.4953533,1
115.7839733,-31.8484029,3
151.1226745,-34.0410852,4
-83.8112862,34.005663,1
-73.6104058,40.7526008,1
-0.5222379,39.2272919,1
-76.146546,45.140603,1
-83.3907658,42.0592101,1
-116.1039663,40.7138067,1
151.0468084,-33.7830993,5
-89.8817662,39.2797699,2
-91.7465235,34.7831469,1
-2.932931,54.892473,100
-93.4835466,41.4986013,1
-84.027427,38.3120197,1
-84.3202194,39.5820026,1
-77.2002745,40.2010241,1
-61.3653564,-35.6225839,4
-64.1635,-31.4490747,1
-6.8503703,52.7189747,1
-117.3505939,33.1580933,4
-104.233132,32.394024,4
-104.2288375,32.4206736,2
-74.0906974,40.8403778,1
-80.0197816,41.4761647,1
144.9698607,-37.8010469,2
151.1233709,-33.9679596,3
7.7174363,44.8458851,1
-2.1172688,51.8852869,3
-4.312131,51.85762,1
-4.3247703,51.8436741,4
-4.3115959,51.8572309,3
-121.9316213,36.5041286,4
-117.2029363,32.9398273,2
-121.9232879,36.5552386,1
-86.1180435,39.978371,1
-73.6801297,41.4300937,1
-121.3282843,38.617127,2
-5.650627,37.4670863,1
8.8412482,45.7225464,1
9.3882261,45.6681115,4
-121.9140073,47.6478787,1
-9.23699,38.7238227,8
-7.2668905,55.2506229,2
145.056976,-37.889519,2
-80.0833885,40.4086802,1
-83.235155,34.3698266,1
-75.4701443,39.7111989,1
-2.768112,54.127363,20
-88.1347927,41.9125286,1
-78.5805673,33.9010054,1
-66.0104825,18.3978052,16
-114.7404417,52.0939324,2
-85.0766113,33.5801103,2
6.1378539,46.1829674,2
-76.0413221,45.3490658,1
-88.2578582,42.1211364,4
10.9182006,44.6463906,1
10.8796629,44.7838779,12
-119.5184564,34.3988838,1
-70.2616873,45.0736009,1
10.097677,44.0793245,2
153.3507475,-28.0051447,1
-79.0752895,35.9101438,1
-101.0020119,47.5514926,1
138.3268837,-35.4277269,1
-5.8097257,54.7176232,1
-5.8101207,54.7261871,2
-88.6328326,37.6842156,2
-89.6521016,30.6166573,4
2.178685,48.911292,1
-94.8672793,42.0655986,4
-82.7010016,39.7989528,5
-85.1793979,38.6808958,1
-81.0856532,40.5728403,1
-96.8899636,32.9756415,13
-76.5605078,36.9468152,1
-115.85617,53.610064,1
-103.587526,53.2802086,3
145.178198,-38.0917427,1
145.123199,-38.076027,1
-0.164921,51.365018,1
-119.7674034,39.1637984,1
-118.281693,33.8316745,1
-114.0985975,51.5649396,2
-75.4794257,10.3910485,3
-0.9965839,37.6256827,4
-83.9161935,9.8638091,6
-83.6773928,9.7539596,2
-95.9180689,41.2905534,1
-74.2282005,40.5773266,1
-84.7999382,34.1650972,1
175.5235181,-41.0291733,2
-89.0772991,37.7600501,1
-4.0689066,43.3254398,1
-94.3102228,37.176447,1
-75.6093591,43.9781236,1
-97.7164662,44.1710853,1
-85.951654,36.2522766,1
-57.0233174,53.7070086,1
9.3391197,45.5489396,1
-119.8331965,36.5427271,1
-89.6556353,36.1931245,2
-70.7625376,41.8834363,1
-93.6254404,44.7633943,1
-8.4677851,37.1068147,1
-88.247685,42.2132499,1
-78.7811169,35.79154,1
-111.7573521,32.8795022,1
-7.6360761,33.5308658,1
-7.5898434,33.5731104,4
-70.723703,-33.471431,1
9.7151067,45.4326607,1
8.7419745,45.766703,1
8.450503,45.1316088,1
7.9442837,45.2879671,1
11.2773797,44.4782469,2
10.7375449,44.5880006,2
14.339994,40.9092206,1
9.6555698,45.1758596,13
9.3120344,45.6972083,2
14.2772749,40.9002546,4
-116.0417983,44.5162821,2
-88.0070381,43.6583291,10
-9.4222945,38.6970565,11
-9.3936558,38.7133152,6
-53.4595112,-24.9577771,1
8.7501293,45.6314452,1
-82.6715845,42.7525317,1
-58.5634631,-34.6094827,1
14.3311337,41.0723484,5
14.3301743,41.0506056,1
-94.5183037,41.5047095,1
-90.0256606,38.6367162,2
-61.1650211,-33.044522,21
10.5023842,44.5128795,1
-119.305556,34.371389,4
8.8803597,45.9734019,1
8.9023663,45.5238021,1
-106.313081,42.866632,1
-83.1746693,43.6008515,1
8.8272628,45.6717299,2
-81.3278455,28.677775,2
-97.2111999,46.9005292,1
9.3601844,45.5184199,1
13.8333776,41.4907889,1
5.53712,43.215134,4
8.8091745,45.3630396,1
-86.0100068,41.9117133,2
-93.8688109,36.6770111,2
-118.6256552,34.4890363,11
-0.6725355,38.5934127,1
2.075366,43.943209,1
-77.5332796,26.0936823,1
11.7954257,44.3212615,2
11.3637308,44.5751652,2
10.1441602,45.4960787,1
11.5891279,44.3996931,2
9.4371438,45.0571093,1
12.8958942,41.8456459,2
-58.6452437,-34.6554584,2
13.145121,43.4871213,1
11.8849711,45.8330682,1
13.5514218,43.4631153,1
10.9697129,43.6041852,1
11.9282388,45.6716942,1
14.9574151,40.2820876,1
14.4828435,40.6957862,9
8.8915002,45.6053912,1
2.0873256,41.6172338,4
1.6537541,41.7290375,1
8.6445697,45.7130895,1
8.9090523,45.3955415,2
10.5783057,43.4089831,1
11.4371429,46.2818451,3
-0.0513246,39.9863563,2
10.4006094,44.433842,9
12.5007191,42.1270312,5
10.0174276,44.1015853,3
10.9390215,44.5490278,1
8.8810792,44.9807693,1
-8.0979829,39.8034443,5
-7.507254,40.2777345,1
-7.4964662,39.8197117,1
-7.7978955,40.3371031,1
13.6432083,37.5409639,1
9.9991743,45.188088,4
9.9909121,45.0945287,3
11.4653861,44.509969,7
5.2383109,51.3964385,1
-1.3373001,52.845016,1
-3.931414,54.940415,1
-77.8999864,34.3557241,3
151.0049599,-33.7328193,3
-104.8560902,39.3722121,1
-122.9076141,46.275111,2
-9.2879257,53.8550014,1
-7.2160046,52.8066151,12
-117.6593341,49.3237408,2
-9.4601492,52.2328974,6
144.2172001,-37.0644398,1
-6.7904168,55.164987,2
-73.179832,43.6106223,4
4.6727354,52.5452585,15
-60.9874687,14.0101094,1
3.985579,43.677589,47
-60.9852863,14.0039421,1
-76.9070113,17.9630933,5
-122.0863522,37.6940973,2
-8.0858263,37.6991315,1
7.3150145,51.5632625,3
-65.7795441,-28.469581,1
-48.977473,-21.1318555,6
15.0830304,37.5078772,3
16.6288393,38.8305366,1
16.5876516,38.9097919,4
-0.4034584,39.4038783,1
-75.4746273,40.6548191,1
-84.8685418,32.655414,1
-70.6127565,41.6661799,1
-81.0756345,35.7073558,1
-80.1097462,37.3826741,1
-90.5298697,45.5363557,16
-76.45967,40.9520312,2
-116.4668036,33.7805388,2
-123.3831834,46.2031656,1
-82.6004369,38.4048042,3
-76.5729987,43.1681225,1
-76.7319161,39.2720509,1
-95.745817,36.188987,2
-73.8645734,42.2173102,1
150.9074577,-33.5599283,1
-78.8680903,42.3292287,1
145.024902,-37.872623,4
145.0423175,-37.8778096,1
145.0273108,-37.8959535,1
-92.104877,36.6145065,1
145.0228199,-37.8829136,1
114.1851642,22.2845653,9
14.7107421,40.6960004,4
-97.6223098,48.7938813,1
-7.3633319,53.9897186,1
11.1368682,46.4070915,2
8.8029492,45.6946472,1
12.0556325,45.6628205,2
11.5712633,45.6003519,1
-85.9569195,37.1367171,1
-111.9507042,33.8333716,1
-123.6481235,42.1628912,3
-94.2318728,36.2634108,8
11.0244049,44.8408805,4
120.8969634,14.4791297,4
120.9016265,14.2789777,1
10.523885,44.6923476,1
150.6760363,-23.2542914,1
-81.0739827,33.9657091,1
-52.6441492,5.1660547,1
-88.9413865,17.0984445,1
-120.8921254,35.4427511,1
-123.0852853,38.5332335,1
-75.8526915,42.9300668,1
76.9558321,11.0168445,8
78.6899548,10.8268965,1
-52.9738676,47.4952413,3
-149.5656263,61.3399653,1
-109.930367,27.4827729,1
123.8854366,10.3156992,9
-85.9566304,37.6658962,1
10.5188593,43.30853,3
-91.6656232,41.9778795,11
-85.6077402,34.2200942,1
-74.9007198,39.7153938,1
-113.0618931,37.6774769,1
-97.501432,30.0873153,4
-106.3728019,35.1075459,2
-92.4453161,42.5348993,2
-74.2290319,40.8517876,1
-79.167793,36.1676389,1
-87.8234219,43.5697201,1
-96.9561152,32.5884689,1
-74.4500053,40.821763,1
-97.8202888,30.505198,1
-121.0210585,39.1987834,2
-85.5514237,43.2233604,1
-79.35488,44.063867,1
-85.7946704,44.847264,1
-93.2860625,45.319687,2
-87.9875898,43.2966716,3
-73.7242983,40.6228819,1
-85.2565823,34.0112715,5
-120.1732781,41.5290606,1
-84.3630872,45.9980732,2
-83.8085372,39.7442268,1
-81.5331286,28.3252878,7
-121.2836934,38.6664114,2
-84.5702338,40.5489358,1
-85.505247,36.5500611,1
-96.7844417,33.3245586,2
-119.349578,50.943942,1
8.5450811,44.3426186,1
10.0628515,52.6175963,4
17.9654597,40.471663,1
-98.1403252,34.9320104,1
9.829377,45.7235838,2
-68.1220016,-38.8298111,1
-104.8771726,39.5807452,1
-71.0623785,43.9949673,1
-71.4914747,43.7126985,2
-72.7898233,40.8003767,8
-71.1529758,43.7551052,1
-86.6836001,33.6456583,1
-73.0114961,43.6045125,1
-71.4397352,43.8074221,3
-91.528766,39.5080979,1
-82.6962829,40.3045067,1
-73.0995539,40.8584316,1
-71.190061,43.6036981,1
-73.3678388,40.8991963,1
-83.6896285,32.630145,1
-84.9963518,39.8178246,1
-92.8738196,40.7290565,1
-70.347952,41.648845,1
-93.0557757,45.1630223,63
-84.1593818,39.6283928,1
-87.4669587,35.7789565,1
-95.978292,31.2579584,1
-111.8721601,40.9180005,1
11.2908156,44.7315319,1
-98.0017248,41.1158476,1
-78.8019657,40.1106341,1
151.1911014,-33.3001337,1
-71.3922785,41.8906553,1
-73.2017811,40.7906538,3
-74.5953405,40.5272372,1
-57.5079912,-25.5628115,1
114.1587983,22.2799907,1
-82.7812526,34.7242749,1
-94.8085435,31.4274044,1
-89.1316944,38.5285169,1
-92.1379539,39.2103186,54
-122.9542972,46.7162136,1
-77.6861093,40.8475635,1
-85.6788531,34.1520406,1
-87.1386067,32.9445682,1
-64.5288662,45.1341351,1
-67.7103292,46.4302941,1
-77.4288769,38.8403909,4
-0.9090395,41.6320068,1
28.0888578,-25.864029,1
-87.2638628,30.9732384,1
8.8716583,44.5044636,8
2.1396748,41.4900419,3
11.210085,45.1931241,6
-120.9577098,37.5949316,1
-81.3428823,37.0178949,1
15.8939163,41.2656592,1
9.0753065,45.8403609,1
9.402087,45.692575,76
9.3307906,45.5209747,9
9.3329595,45.5249795,6
10.8801995,43.7597972,2
-118.0647871,33.8583483,1
8.9528983,45.5952619,1
1.9589428,41.396311,1
7.7898925,44.6362019,12
12.0973997,41.9967004,5
8.1141888,43.9250301,1
9.1471151,45.6292003,1
12.2464292,44.1396438,3
12.4052023,44.200847,2
25.2668719,57.308611,2
2.714605,43.324124,2
151.3564619,-32.8345782,1
-5.3213455,35.8893874,4
8.6023079,46.3177065,6
7.6279881,46.7579868,1
-75.5913178,39.8717773,1
145.0952034,-37.8878763,120
-78.4789091,42.5681176,41
0.3108,51.489548,1
-1.874098,46.876226,1
-81.3910999,41.4298516,5
-61.4114482,10.5168387,2
-88.2433829,40.1164204,5
72.8550863,32.9310991,4
-75.2090623,40.2884395,3
-77.4522761,46.0159102,1
22.4708421,39.5644071,1
23.5490415,38.4109234,1
-121.2311579,39.4856136,1
-89.9635162,29.942783,1
4.853947,46.780764,1
12.6620845,49.2238643,3
8.4592089,47.181225,188
-106.5794793,36.9030679,1
-77.6611022,39.9375911,1
5.917781,45.564601,24
1.586684,46.874236,82
-84.2988126,33.8920468,1
-73.2902463,45.4391627,1
-67.067949,45.1170051,1
-91.7696191,38.6753205,1
6.6583,46.83086,1
-88.2072697,40.1105875,1
-0.023117,47.214443,1
-79.3580899,40.0750737,10
-81.6184078,28.2616788,1
-93.3974537,45.1888539,1
76.7794179,30.7333148,3
76.7567368,30.7399738,1
76.7666014,30.6799647,7
88.4836762,22.6570533,6
76.7453077,30.7096244,1
-111.8412502,33.3061605,2
-87.3680648,38.0417113,1
125.323544,43.817072,15
111.698497,29.031673,2
112.938814,28.228209,5
119.974062,31.811226,1
-93.5323103,44.8619645,8
24.0180367,35.5138298,1
-119.2291726,34.1819189,61
-7.7706788,42.6109991,1
2.3468229,48.8778957,1
-77.4310992,38.8942786,1
-95.4572034,37.6792135,1
-0.644285,47.263939,1
-106.4288088,32.0513075,1
-1.9129233,53.323988,1
-79.0558445,35.9131996,2
-93.1160422,44.8419949,3
-81.3498211,34.1659795,1
-72.1272989,41.7948205,1
-97.4541931,27.5883288,1
149.0404384,-35.3561001,1
-98.1593756,41.0241532,5
-82.0173502,37.9737114,5
-73.764855,41.1595399,1
-96.2571708,30.1424932,2
-122.7581499,45.287342,1
-16.5934938,28.1115373,3
-135.3513099,57.0471735,22
-110.905504,55.845505,1
-2.963316,50.8697919,8
-81.2133262,41.5786639,1
6.8342278,46.4769475,2
2.4543416,48.8331416,2
151.2052868,-33.864174,21
-93.3140985,41.0199996,2
-93.0164211,37.4720533,2
4.4446709,50.4108998,1
4.444643,50.4108095,1
-79.8981035,40.1378499,1
-92.6724112,43.0663612,1
-77.071268,37.3438906,17
-77.8597175,39.2889903,1
-71.2864748,46.8997293,3
-80.0690944,32.8940204,2
-79.9310512,32.7764749,8
-88.1761521,39.4961458,1
-124.3301167,43.340111,4
-81.6326234,38.3498195,15
-85.6702406,38.45312,1
-71.0602131,42.3782065,1
-72.4245117,43.2386275,1
-71.6418744,41.3832162,3
-77.9495385,39.4310236,1
-85.2584004,45.3180632,1
-80.8431267,35.2270869,14
-78.638334,37.0565361,10
-76.778022,38.4809565,1
-82.0670333,26.9583937,1
-90.4651329,41.9603038,2
-67.2452664,45.0211881,3
-84.8358211,42.5636478,1
-78.5131328,38.0298941,1
-63.1310704,46.23824,4
-79.1426129,43.7817096,1
-71.970074,42.13565,2
-9.1973177,38.6279559,3
-9.1954432,38.6205595,1
-1.449176,51.649037,1
-71.2604518,46.7146359,4
146.2585195,-20.0762659,2
-82.3536353,34.7714027,2
-78.458331,36.7993087,1
-91.0965205,43.6577482,1
-93.6018389,44.7893446,1
0.374772,46.650703,3
-85.3096801,35.0456297,37
-90.4723185,31.0604559,1
1.327696,48.070369,1
-73.7494033,45.3601589,2
2.270748,48.771896,1
-82.1910378,42.4048028,2
0.52213,51.380952,4
-89.7045439,39.676163,2
-69.9597664,41.6820897,1
-74.3837624,40.740934,1
-73.5948391,42.3642516,59
-82.1910376,42.4048018,1
-79.3980806,36.8256943,1
4.573714,47.860455,3
2.289387,48.804689,3
2.160098,48.896391,2
151.1831019,-33.796076,12
-118.61481,34.2506356,11
-84.7699385,34.7659145,1
6.9572,47.02731,1
-90.5953651,29.4385529,2
-7.4731648,41.741781,1
2.1951954,48.8551849,1
-2.214115,53.394361,35
-84.4744795,45.6469563,9
-95.5230356,35.4700993,25
-2.7767019,51.280164,2
-78.744572,42.9026136,28
-122.9640175,46.6620478,1
-2.0782533,51.8993855,28
-120.0190801,47.8447571,1
2.59016,48.877535,1
152.9768233,-27.5144602,4
0.4685497,51.7355868,12
-71.3672838,42.5998139,1
-86.6302625,33.3401108,1
-71.0328284,42.3917638,1
-84.0205029,42.3180919,1
-95.432474,36.535647,1
-75.867482,45.5401738,2
-72.4475994,43.989788,3
145.115906,-38.052059,7
-76.8276657,38.7344244,1
-75.0968428,40.0648034,3
145.055984,-37.964428,1
-123.7344814,48.9301648,4
12.9213697,50.827845,4
-121.7831612,43.2165182,1
-117.5757622,47.4873895,3
-111.899818,33.5776139,12
104.066801,30.572816,8
104.1080735,30.6721181,18
80.254435,13.0587471,1
80.2707184,13.0826802,818
80.2912872,13.1443655,1
80.1356192,12.9568872,1
127.1966667,37.2016667,2
127.4890319,36.6424341,2
-71.6714162,41.9152194,1
-2.673804,51.641856,2
101.7259197,3.1068447,10
101.7660848,3.0536547,5
-79.8833971,34.6976564,1
-75.9713209,37.2895825,1
37.6173,55.755826,2
-79.0997635,42.2945042,5
-75.0246312,39.926813,1
-76.8967043,34.9032325,1
-78.8066961,40.7264545,1
-74.7532018,42.7956294,1
151.0438446,-33.7210747,45
-84.3907565,34.7803619,1
-81.3789739,35.3787442,1
-0.509456,51.386491,1
-84.1149747,43.1847483,2
-76.534678,38.6862299,2
-75.8074367,39.530946,1
-76.2874927,36.7682088,12
6.6047712,46.585452,1
-0.612333,51.709401,2
-2.927308,53.203376,1
-72.9106202,41.5083668,1
-2.6103157,53.2326344,9
-0.028486,51.699888,1
-74.8809966,39.7323384,1
-81.0967116,44.3027577,1
-81.8609371,35.1484549,1
-78.6069644,40.5800683,1
-1.5740888,54.8591161,1
-75.6168681,40.0951037,2
-74.6985891,40.7652883,2
-2.893075,53.193392,52
-72.4824991,41.4022081,1
-111.5699589,43.9993571,1
-89.8220505,37.9136628,2
-72.978712,42.2792551,2
-110.9674714,48.5105441,1
-74.6968284,40.7842667,1
-108.705095,32.345602,1
-74.2712613,41.3625937,1
-64.2388802,44.5421155,1
-75.3557457,39.849557,1
-81.2142561,34.7048613,1
-72.5951082,43.2628476,1
-77.4416505,37.3568157,1
-1.421629,53.235048,4
-72.8398172,42.3917541,1
-82.8424208,42.6628105,1
-90.5770675,38.6631083,1
-77.5049863,37.3770935,1
-81.3378874,41.5222735,1
-113.8233018,51.0498087,1
-87.0641992,41.6105937,1
-76.0690036,39.2188663,1
-73.8012532,43.6528618,1
-75.2287886,45.1022941,1
-71.166187,42.3303798,1
-83.8379544,34.1726039,1
-74.0556966,41.084263,2
-79.8064327,39.9803533,5
-76.915807,38.928167,1
2.6792624,48.7623921,11
-77.067619,38.9640012,1
-77.0772052,38.9949153,1
-117.7155208,48.276287,2
-104.8202462,41.1399814,5
-87.6297982,41.8781136,23
121.2255556,23.3708333,1
98.9817163,18.7060641,1
98.9931284,18.787747,1
9.9321721,45.5367464,6
9.0246111,45.8366999,1
9.3199822,44.3168416,1
-89.3985283,40.6331249,12
-87.91671,41.9617298,1
-87.6355995,41.506146,3
-87.7792196,41.7014217,1
-117.0626059,34.5259403,1
-87.2220187,43.4501005,2
-89.4571567,40.1766202,1
-0.774936,50.83761,6
-85.2907896,34.8711879,1
-97.9364326,35.052565,2
-6.1461102,36.4165052,4
-122.4383808,37.6560412,1
-121.8374777,39.7284944,5
-97.7989236,33.2959463,1
-72.6078672,42.1487043,3
-79.7428277,40.9481192,1
-71.1385136,48.3516735,1
116.2678052,-31.8624457,1
7.8275551,45.008885,4
10.7194924,43.8390353,1
14.1635845,42.347886,2
14.1960902,42.4026974,1
149.0754618,-35.3524078,1
0.080647,51.626281,1
-106.0691004,28.6329957,1
-106.0003217,28.63898,1
79.8016569,7.5619894,1
-4.2440112,36.7381518,6
-86.3549774,33.2781686,222
-69.8010382,-25.2434275,1
-93.8543833,38.5889038,1
-81.6823411,36.7984482,2
-82.9824019,39.3331197,7
-89.4862025,40.9222589,1
-121.9514666,49.1579401,2
-121.8661258,42.5776364,1
146.6093451,-36.1512144,1
-88.1628785,44.0288803,1
-122.7687353,48.0106006,2
-77.1131402,-12.0730157,1
-123.3283254,47.1370097,1
-69.5172641,44.4786791,2
-117.684301,33.952039,87
121.592389,31.032961,2
115.179594,34.647758,1
114.917347,27.817809,6
111.7557888,30.4915567,1
150.6250631,-26.7394351,1
-75.3788086,37.933179,1
0.001313,51.6311279,12
-109.5526072,36.1544483,1
-117.7325848,33.9898188,6
-117.688944,34.0122346,1
12.2790144,45.2198654,1
-85.538541,30.7818584,3
151.1973404,-33.8844802,2
-2.1195157,51.461514,3
-91.3929348,44.9369054,1
12.1890262,45.4849563,2
145.312408,-37.758041,1
-92.8899376,45.3735757,1
-92.883796,47.4890971,1
28.8638103,47.0104529,3
0.1113333,51.3865508,1
151.1411371,-33.8480571,3
91.8123324,22.3475365,2
-75.86658,43.0450671,51
139.7535951,35.6940027,1
-81.0865004,38.6925935,1
-114.1985922,35.4139585,1
103.7469611,1.3839803,1
-0.603858,51.348056,2
-77.1005091,35.5126631,1
